Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Count Binary Substrings,count-binary-substrings,696,"Give a binary string s, return the number of non-empty substrings that have the same number of 0's and 1's, and all the 0's and all the 1's in these substrings are grouped consecutively. Substrings that occur multiple times are counted the number of times they occur. ","Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,64.8,225586,146161,,2806,593,"How many valid binary substrings exist in ""000111"", and how many in ""11100""?  What about ""00011100""?",271,Encode and Decode Strings
Degree of an Array,degree-of-an-array,697,"Given a non-empty array of non-negative integers nums, the degree of this array is defined as the maximum frequency of any one of its elements. Your task is to find the smallest possible length of a (contiguous) subarray of nums, that has the same degree as nums. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,55.6,265235,147495,,1945,1289,"Say 5 is the only element that occurs the most number of times - for example, nums = [1, 5, 2, 3, 5, 4, 5, 6].  What is the answer?",53,Maximum Subarray
Partition to K Equal Sum Subsets,partition-to-k-equal-sum-subsets,698,"Given an integer array nums and an integer k, return true if it is possible to divide this array into k non-empty subsets whose sums are all equal. ","Array,Dynamic Programming,Backtracking,Bit Manipulation,Memoization,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjMz,VG9waWNUYWdOb2RlOjYxMDc4",Medium,44.2,437177,193131,,4667,300,"We can figure out what target each subset must sum to.  Then, let's recursively search, where at each call to our function, we choose which of k subsets the next value will join.","416,2135","Partition Equal Subset Sum,Maximum Number of Ways to Partition an Array"
Falling Squares,falling-squares,699,"There are several squares being dropped onto the X-axis of a 2D plane. You are given a 2D integer array positions where positions[i] = [lefti, sideLengthi] represents the ith square with a side length of sideLengthi that is dropped with its left edge aligned with X-coordinate lefti. Each square is dropped one at a time from a height above any landed squares. It then falls downward (negative Y direction) until it either lands on the top side of another square or on the X-axis. A square brushing the left/right side of another square does not count as landing on it. Once it lands, it freezes in place and cannot be moved. After each square is dropped, you must record the height of the current tallest stack of squares. Return an integer array ans where ans[i] represents the height described above after dropping the ith square. ","Array,Segment Tree,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDcw",Hard,43.8,44288,19395,,446,69,"If positions = [[10, 20], [20, 30]], this is the same as [[1, 2], [2, 3]].  Currently, the values of positions are very large.  Can you generalize this approach so as to make the values in positions manageable?",218,The Skyline Problem
Search in a Binary Search Tree,search-in-a-binary-search-tree,783,"You are given the root of a binary search tree (BST) and an integer val. Find the node in the BST that the node's value equals val and return the subtree rooted with that node. If such a node does not exist, return null. ","Tree,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Easy,76.3,614317,468905,,3234,150,,"270,784","Closest Binary Search Tree Value,Insert into a Binary Search Tree"
Insert into a Binary Search Tree,insert-into-a-binary-search-tree,784,"You are given the root node of a binary search tree (BST) and a value to insert into the tree. Return the root node of the BST after the insertion. It is guaranteed that the new value does not exist in the original BST. Notice that there may exist multiple valid ways for the insertion, as long as the tree remains a BST after insertion. You can return any of them. ","Tree,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,74.9,398561,298712,,3244,141,,783,Search in a Binary Search Tree
Search in a Sorted Array of Unknown Size,search-in-a-sorted-array-of-unknown-size,786,,"Array,Binary Search,Interactive","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDU5",Medium,70.8,96845,68554,,695,34,,"792,1672","Binary Search,Find the Index of the Large Integer"
Kth Largest Element in a Stream,kth-largest-element-in-a-stream,789,"Design a class to find the kth largest element in a stream. Note that it is the kth largest element in the sorted order, not the kth distinct element. Implement KthLargest class: ","Tree,Design,Binary Search Tree,Heap (Priority Queue),Binary Tree,Data Stream","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDU3,VG9waWNUYWdOb2RlOjYxMDYz",Easy,54.7,441935,241821,,2820,1676,,"215,1953,2207","Kth Largest Element in an Array,Finding MK Average,Sequentially Ordinal Rank Tracker"
Binary Search,binary-search,792,"Given an array of integers nums which is sorted in ascending order, and an integer target, write a function to search target in nums. If target exists, then return its index. Otherwise, return -1. You must write an algorithm with O(log n) runtime complexity. ","Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Easy,55.3,1475426,816061,,4525,106,,786,Search in a Sorted Array of Unknown Size
Design HashSet,design-hashset,816,Design a HashSet without using any built-in hash table libraries. Implement MyHashSet class: ,"Array,Hash Table,Linked List,Design,Hash Function","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDY1",Easy,63.8,272165,173570,,1258,153,,"817,1337","Design HashMap,Design Skiplist"
Design HashMap,design-hashmap,817,Design a HashMap without using any built-in hash table libraries. Implement the MyHashMap class: ,"Array,Hash Table,Linked List,Design,Hash Function","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDY1",Easy,63.8,438707,279868,,2553,273,,"816,1337","Design HashSet,Design Skiplist"
Design Linked List,design-linked-list,838,"Design your implementation of the linked list. You can choose to use a singly or doubly linked list.
A node in a singly linked list should have two attributes: val and next. val is the value of the current node, and next is a pointer/reference to the next node.
If you want to use the doubly linked list, you will need one more attribute prev to indicate the previous node in the linked list. Assume all nodes in the linked list are 0-indexed. Implement the MyLinkedList class: ","Linked List,Design","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjI1",Medium,27.0,679114,183220,,1420,1167,,1337,Design Skiplist
Insert into a Sorted Circular Linked List,insert-into-a-sorted-circular-linked-list,850,,Linked List,VG9waWNUYWdOb2RlOjc=,Medium,34.4,319840,109918,,906,599,,147,Insertion Sort List
To Lower Case,to-lower-case,742,"Given a string s, return the string after replacing every uppercase letter with the same lowercase letter. ",String,VG9waWNUYWdOb2RlOjEw,Easy,81.3,413860,336519,,1053,2298,"Most languages support lowercase conversion for a string data type. However, that is certainly not the purpose of the problem. Think about how the implementation of the lowercase function call can be done easily. Think ASCII! Think about the different capital letters and their ASCII codes and how that relates to their lowercase counterparts. Does there seem to be any pattern there? Any mathematical relationship that we can use?",2235,Capitalize the Title
Random Pick with Blacklist,random-pick-with-blacklist,894,"You are given an integer n and an array of unique integers blacklist. Design an algorithm to pick a random integer in the range [0, n - 1] that is not in blacklist. Any integer that is in the mentioned range and not in blacklist should be equally likely to be returned. Optimize your algorithm such that it minimizes the number of calls to the built-in random function of your language. Implement the Solution class: ","Hash Table,Math,Binary Search,Sorting,Randomized","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDc1",Hard,33.2,83468,27746,,605,91,,"398,912,2107","Random Pick Index,Random Pick with Weight,Find Unique Binary String"
Number of Distinct Islands II,number-of-distinct-islands-ii,711,,"Hash Table,Depth-First Search,Breadth-First Search,Union Find,Hash Function","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDY1",Hard,51.0,16023,8173,,213,219,,694,Number of Distinct Islands
Minimum ASCII Delete Sum for Two Strings,minimum-ascii-delete-sum-for-two-strings,712,"Given two strings s1 and s2, return the lowest ASCII sum of deleted characters to make two strings equal. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Medium,61.5,99713,61334,,1878,62,"Let dp(i, j) be the answer for inputs s1[i:] and s2[j:].","72,300,583","Edit Distance,Longest Increasing Subsequence,Delete Operation for Two Strings"
Subarray Product Less Than K,subarray-product-less-than-k,713,"Given an array of integers nums and an integer k, return the number of contiguous subarrays where the product of all the elements in the subarray is strictly less than k. ","Array,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx",Medium,43.7,368610,160899,,3826,132,"For each j, let opt(j) be the smallest i so that nums[i] * nums[i+1] * ... * nums[j] is less than k.  opt is an increasing function.","152,325,560,1083,2233","Maximum Product Subarray,Maximum Size Subarray Sum Equals k,Subarray Sum Equals K,Two Sum Less Than K,Number of Smooth Descent Periods of a Stock"
Best Time to Buy and Sell Stock with Transaction Fee,best-time-to-buy-and-sell-stock-with-transaction-fee,714,"You are given an array prices where prices[i] is the price of a given stock on the ith day, and an integer fee representing a transaction fee. Find the maximum profit you can achieve. You may complete as many transactions as you like, but you need to pay the transaction fee for each transaction. Note: You may not engage in multiple transactions simultaneously (i.e., you must sell the stock before you buy again). ","Array,Dynamic Programming,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE3",Medium,62.1,260591,161802,,3862,103,"Consider the first K stock prices.  At the end, the only legal states are that you don't own a share of stock, or that you do.  Calculate the most profit you could have under each of these two cases.",122,Best Time to Buy and Sell Stock II
Range Module,range-module,715,"A Range Module is a module that tracks ranges of numbers. Design a data structure to track the ranges represented as half-open intervals and query about them. A half-open interval [left, right) denotes all the real numbers x where left <= x < right. Implement the RangeModule class: ","Design,Segment Tree,Ordered Set","VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDcw",Hard,43.5,98617,42935,,910,71,Maintain a sorted set of disjoint intervals.  addRange and removeRange can be performed with time complexity linear to the size of this set; queryRange can be performed with time complexity logarithmic to the size of this set.,"56,57,352","Merge Intervals,Insert Interval,Data Stream as Disjoint Intervals"
Max Stack,max-stack,716,,"Linked List,Stack,Design,Doubly-Linked List,Ordered Set","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDU4,VG9waWNUYWdOb2RlOjYxMDcw",Easy,45.1,262679,118380,,1464,434,,155,Min Stack
1-bit and 2-bit Characters,1-bit-and-2-bit-characters,717,"We have two special characters: Given a binary array bits that ends with 0, return true if the last character must be a one-bit character. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,46.2,222480,102835,,663,1710,"Keep track of where the next character starts.  At the end, you want to know if you started on the last bit.",89,Gray Code
Maximum Length of Repeated Subarray,maximum-length-of-repeated-subarray,718,"Given two integer arrays nums1 and nums2, return the maximum length of a subarray that appears in both arrays. ","Array,Binary Search,Dynamic Programming,Sliding Window,Rolling Hash,Hash Function","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjYxMDY1",Medium,51.4,326681,167799,,3731,88,"Use dynamic programming.  dp[i][j] will be the answer for inputs A[i:], B[j:].","209,2051","Minimum Size Subarray Sum,Longest Common Subpath"
Find K-th Smallest Pair Distance,find-k-th-smallest-pair-distance,719,"The distance of a pair of integers a and b is defined as the absolute difference between a and b. Given an integer array nums and an integer k, return the kth smallest distance among all the pairs nums[i] and nums[j] where 0 <= i < j < nums.length. ","Array,Two Pointers,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,35.0,165915,58039,,1921,62,Binary search for the answer.  How can you check how many pairs have distance <= X?,"373,378,658,668,802","Find K Pairs with Smallest Sums,Kth Smallest Element in a Sorted Matrix,Find K Closest Elements,Kth Smallest Number in Multiplication Table,K-th Smallest Prime Fraction"
Longest Word in Dictionary,longest-word-in-dictionary,720,"Given an array of strings words representing an English Dictionary, return the longest word in words that can be built one character at a time by other words in words. If there is more than one possible answer, return the longest word with the smallest lexicographical order. If there is no answer, return the empty string. ","Array,Hash Table,String,Trie,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,50.9,220173,112159,,1317,1288,"For every word in the input list, we can check whether all prefixes of that word are in the input list by using a Set.","524,676,2009","Longest Word in Dictionary through Deleting,Implement Magic Dictionary,Longest Word With All Prefixes"
Accounts Merge,accounts-merge,721,"Given a list of accounts where each element accounts[i] is a list of strings, where the first element accounts[i][0] is a name, and the rest of the elements are emails representing emails of the account. Now, we would like to merge these accounts. Two accounts definitely belong to the same person if there is some common email to both accounts. Note that even if two accounts have the same name, they may belong to different people as people could have the same name. A person can have any number of accounts initially, but all of their accounts definitely have the same name. After merging the accounts, return the accounts in the following format: the first element of each account is the name, and the rest of the elements are emails in sorted order. The accounts themselves can be returned in any order. ","Array,String,Depth-First Search,Breadth-First Search,Union Find","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz",Medium,55.8,435735,243102,,4146,742,"For every pair of emails in the same account, draw an edge between those emails.  The problem is about enumerating the connected components of this graph.","684,734,737","Redundant Connection,Sentence Similarity,Sentence Similarity II"
Remove Comments,remove-comments,722,"Given a C++ program, remove comments from it. The program source is an array of strings source where source[i] is the ith line of the source code. This represents the result of splitting the original source code string by the newline character '\n'. In C++, there are two types of comments, line comments, and block comments. The first effective comment takes precedence over others. If a certain line of code is empty after removing comments, you must not output that line: each string in the answer list will be non-empty. There will be no control characters, single quote, or double quote characters. Also, nothing else such as defines or macros will interfere with the comments. It is guaranteed that every open block comment will eventually be closed, so ""/*"" outside of a line or block comment always starts a new comment. Finally, implicit newline characters can be deleted by block comments. Please see the examples below for details. After removing the comments from the source code, return the source code in the same format. ","Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Medium,37.4,143239,53542,,558,1481,"Carefully parse each line according to the following rules:

* If we start a block comment and we aren't in a block, then we will skip over the next two characters and change our state to be in a block.

* If we end a block comment and we are in a block, then we will skip over the next two characters and change our state to be *not* in a block.

* If we start a line comment and we aren't in a block, then we will ignore the rest of the line.

* If we aren't in a block comment (and it wasn't the start of a comment), we will record the character we are at.

* At the end of each line, if we aren't in a block, we will record the line.","385,439","Mini Parser,Ternary Expression Parser"
Candy Crush,candy-crush,723,,"Array,Two Pointers,Matrix,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDU1",Medium,75.1,66066,49647,,755,341,"Carefully perform the ""crush"" and ""gravity"" steps.  In the crush step, flag each candy that should be removed, then go through and crush each flagged candy.  In the gravity step, collect the candy in each column and then rewrite the column appropriately.  Do these steps repeatedly until there's no work left to do.",,
Find Pivot Index,find-pivot-index,724,"Given an array of integers nums, calculate the pivot index of this array. The pivot index is the index where the sum of all the numbers strictly to the left of the index is equal to the sum of all the numbers strictly to the index's right. If the index is on the left edge of the array, then the left sum is 0 because there are no elements to the left. This also applies to the right edge of the array. Return the leftmost pivot index. If no such index exists, return -1. ","Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Easy,51.5,584791,300925,,3064,364,"We can precompute prefix sums P[i] = nums[0] + nums[1] + ... + nums[i-1].
Then for each index, the left sum is P[i], and the right sum is P[P.length - 1] - P[i] - nums[i].","560,2102,2369","Subarray Sum Equals K,Find the Middle Index in Array,Maximum Sum Score of Array"
Split Linked List in Parts,split-linked-list-in-parts,725,"Given the head of a singly linked list and an integer k, split the linked list into k consecutive linked list parts. The length of each part should be as equal as possible: no two parts should have a size differing by more than one. This may lead to some parts being null. The parts should be in the order of occurrence in the input list, and parts occurring earlier should always have a size greater than or equal to parts occurring later. Return an array of the k parts. ",Linked List,VG9waWNUYWdOb2RlOjc=,Medium,56.9,167331,95145,,1777,197,"If there are N nodes in the list, and k parts, then every part has N/k elements, except the first N%k parts have an extra one.","61,328","Rotate List,Odd Even Linked List"
Number of Atoms,number-of-atoms,726,"Given a string formula representing a chemical formula, return the count of each atom. The atomic element always starts with an uppercase character, then zero or more lowercase letters, representing the name. One or more digits representing that element's count may follow if the count is greater than 1. If the count is 1, no digits will follow. Two formulas are concatenated together to produce another formula. A formula placed in parentheses, and a count (optionally added) is also a formula. Return the count of all elements as a string in the following form: the first name (in sorted order), followed by its count (if that count is more than 1), followed by the second name (in sorted order), followed by its count (if that count is more than 1), and so on. The test cases are generated so that all the values in the output fit in a 32-bit integer. ","Hash Table,String,Stack,Sorting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,51.8,85988,44502,,918,231,"To parse formula[i:], when we see a `'('`, we will parse recursively whatever is inside the brackets (up to the correct closing ending bracket) and add it to our count, multiplying by the following multiplicity if there is one.

Otherwise, we should see an uppercase character: we will parse the rest of the letters to get the name, and add that (plus the multiplicity if there is one.)","394,471,736","Decode String,Encode String with Shortest Length,Parse Lisp Expression"
Minimum Window Subsequence,minimum-window-subsequence,727,,"String,Dynamic Programming,Sliding Window","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjU1ODIx",Hard,42.8,177864,76194,,1222,74,Let dp[j][e] = s be the largest index for which S[s:e+1] has T[:j] as a substring.,"76,674","Minimum Window Substring,Longest Continuous Increasing Subsequence"
Self Dividing Numbers,self-dividing-numbers,728,"A self-dividing number is a number that is divisible by every digit it contains. A self-dividing number is not allowed to contain the digit zero. Given two integers left and right, return a list of all the self-dividing numbers in the range [left, right]. ",Math,VG9waWNUYWdOb2RlOjg=,Easy,76.9,226706,174351,,1130,347,"For each number in the range, check whether it is self dividing by converting that number to a character array (or string in Python), then checking that each digit is nonzero and divides the original number.",507,Perfect Number
My Calendar I,my-calendar-i,729,"You are implementing a program to use as your calendar. We can add a new event if adding the event will not cause a double booking. A double booking happens when two events have some non-empty intersection (i.e., some moment is common to both events.). The event can be represented as a pair of integers start and end that represents a booking on the half-open interval [start, end), the range of real numbers x such that start <= x < end. Implement the MyCalendar class: ","Design,Segment Tree,Ordered Set","VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDcw",Medium,55.1,262105,144447,,1894,58,"Store the events as a sorted list of intervals.  If none of the events conflict, then the new event can be added.","731,732","My Calendar II,My Calendar III"
Count Different Palindromic Subsequences,count-different-palindromic-subsequences,730,"Given a string s, return the number of different non-empty palindromic subsequences in s. Since the answer may be very large, return it modulo 109 + 7. A subsequence of a string is obtained by deleting zero or more characters from the string. A sequence is palindromic if it is equal to the sequence reversed. Two sequences a1, a2, ... and b1, b2, ... are different if there is some i for which ai != bi. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,44.3,59687,26437,,1270,68,"Let dp(i, j) be the answer for the string T = S[i:j+1] including the empty sequence. The answer is the number of unique characters in T, plus palindromes of the form ""a_a"", ""b_b"", ""c_c"", and ""d_d"", where ""_"" represents zero or more characters.",516,Longest Palindromic Subsequence
My Calendar II,my-calendar-ii,731,"You are implementing a program to use as your calendar. We can add a new event if adding the event will not cause a triple booking. A triple booking happens when three events have some non-empty intersection (i.e., some moment is common to all the three events.). The event can be represented as a pair of integers start and end that represents a booking on the half-open interval [start, end), the range of real numbers x such that start <= x < end. Implement the MyCalendarTwo class: ","Design,Segment Tree,Ordered Set","VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDcw",Medium,53.3,135700,72357,,1129,123,"Store two sorted lists of intervals: one list will be all times that are at least single booked, and another list will be all times that are definitely double booked.  If none of the double bookings conflict, then the booking will succeed, and you should update your single and double bookings accordingly.","729,732","My Calendar I,My Calendar III"
My Calendar III,my-calendar-iii,732,"A k-booking happens when k events have some non-empty intersection (i.e., there is some time that is common to all k events.) You are given some events [start, end), after each given event, return an integer k representing the maximum k-booking between all the previous events. Implement the MyCalendarThree class: ","Design,Segment Tree,Ordered Set","VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDcw",Hard,66.4,59885,39769,,703,146,"Treat each interval [start, end) as two events ""start"" and ""end"", and process them in sorted order.","729,731","My Calendar I,My Calendar II"
Flood Fill,flood-fill,733,"An image is represented by an m x n integer grid image where image[i][j] represents the pixel value of the image. You are also given three integers sr, sc, and newColor. You should perform a flood fill on the image starting from the pixel image[sr][sc]. To perform a flood fill, consider the starting pixel, plus any pixels connected 4-directionally to the starting pixel of the same color as the starting pixel, plus any pixels connected 4-directionally to those pixels (also with the same color), and so on. Replace the color of all of the aforementioned pixels with newColor. Return the modified image after performing the flood fill. ","Array,Depth-First Search,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Easy,58.2,673313,391611,,3924,373,"Write a recursive function that paints the pixel if it's the correct color, then recurses on neighboring pixels.",463,Island Perimeter
Sentence Similarity,sentence-similarity,734,,"Array,Hash Table,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,43.0,117004,50277,,280,446,"Two words w1 and w2 are similar if and only if w1 == w2, (w1, w2) was a pair, or (w2, w1) was a pair.","547,721,737","Number of Provinces,Accounts Merge,Sentence Similarity II"
Asteroid Collision,asteroid-collision,735,"We are given an array asteroids of integers representing asteroids in a row. For each asteroid, the absolute value represents its size, and the sign represents its direction (positive meaning right, negative meaning left). Each asteroid moves at the same speed. Find out the state of the asteroids after all collisions. If two asteroids meet, the smaller one will explode. If both are the same size, both will explode. Two asteroids moving in the same direction will never meet. ","Array,Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1",Medium,44.4,433907,192607,,3407,267,Say a row of asteroids is stable.  What happens when a new asteroid is added on the right?,"605,2245,2317","Can Place Flowers,Destroying Asteroids,Count Collisions on a Road"
Parse Lisp Expression,parse-lisp-expression,736,You are given a string expression representing a Lisp-like expression to return the integer value of. The syntax for these expressions is given as follows. ,"Hash Table,String,Stack,Recursion","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjMx",Hard,51.2,35889,18389,,386,304,"* If the expression starts with a digit or '-', it's an integer: return it.

* If the expression starts with a letter, it's a variable.  Recall it by checking the current scope in reverse order.

* Otherwise, group the tokens (variables or expressions) within this expression by counting the ""balance"" `bal` of the occurrences of `'('` minus the number of occurrences of `')'`.  When the balance is zero, we have ended a token.  For example, `(add 1 (add 2 3))` should have tokens `'1'` and `'(add 2 3)'`.

* For add and mult expressions, evaluate each token and return the addition or multiplication of them.

* For let expressions, evaluate each expression sequentially and assign it to the variable in the current scope, then return the evaluation of the final expression.","439,726,781","Ternary Expression Parser,Number of Atoms,Basic Calculator IV"
Sentence Similarity II,sentence-similarity-ii,737,,"Array,Hash Table,String,Depth-First Search,Breadth-First Search,Union Find","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz",Medium,48.1,121807,58568,,704,42,"Consider the graphs where each pair in ""pairs"" is an edge.  Two words are similar if they are the same, or are in the same connected component of this graph.","547,721,734","Number of Provinces,Accounts Merge,Sentence Similarity"
Monotone Increasing Digits,monotone-increasing-digits,738,"An integer has monotone increasing digits if and only if each pair of adjacent digits x and y satisfy x <= y. Given an integer n, return the largest number that is less than or equal to n with monotone increasing digits. ","Math,Greedy","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3",Medium,46.7,79953,37361,,901,87,"Build the answer digit by digit, adding the largest possible one that would make the number still less than or equal to N.",402,Remove K Digits
Daily Temperatures,daily-temperatures,739,"Given an array of integers temperatures represents the daily temperatures, return an array answer such that answer[i] is the number of days you have to wait after the ith day to get a warmer temperature. If there is no future day for which this is possible, keep answer[i] == 0 instead. ","Array,Stack,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU0",Medium,67.0,559365,374997,,6760,155,"If the temperature is say, 70 today, then in the future a warmer temperature must be either 71, 72, 73, ..., 99, or 100.  We could remember when all of them occur next.","496,937","Next Greater Element I,Online Stock Span"
Delete and Earn,delete-and-earn,740,You are given an integer array nums. You want to maximize the number of points you get by performing the following operation any number of times: Return the maximum number of points you can earn by applying the above operation some number of times. ,"Array,Hash Table,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEz",Medium,57.3,311800,178651,,4623,258,"If you take a number, you might as well take them all.  Keep track of what the value is of the subset of the input with maximum M when you either take or don't take M.",198,House Robber
Cherry Pickup,cherry-pickup,741,"You are given an n x n grid representing a field of cherries, each cell is one of three possible integers. Return the maximum number of cherries you can collect by following the rules below: ","Array,Dynamic Programming,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUz",Hard,36.2,144841,52406,,2555,120,,"64,174,2189","Minimum Path Sum,Dungeon Game,Maximum Path Quality of a Graph"
Closest Leaf in a Binary Tree,closest-leaf-in-a-binary-tree,743,,"Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,45.6,82896,37835,,753,147,"Convert the tree to a general graph, and do a breadth-first search.  Alternatively, find the closest leaf for every node on the path from root to target.",,
